t,n,j,x_grid,rho,phi,E_j,Q_net
0.19687,1,1,-2.94524,-0.0038509,-0.0038633,-0.000763529,-1.48234e-15
0.19687,1,2,-2.74889,-0.00362747,-0.00363915,-0.00149772,-1.48234e-15
0.19687,1,3,-2.55254,-0.00326464,-0.00327515,-0.00217435,-1.48234e-15
0.19687,1,4,-2.35619,-0.00277635,-0.00278528,-0.00276742,-1.48234e-15
0.19687,1,5,-2.15984,-0.00218136,-0.00218838,-0.00325414,-1.48234e-15
0.19687,1,6,-1.9635,-0.00150255,-0.00150738,-0.00361581,-1.48234e-15
0.19687,1,7,-1.76715,-0.000765992,-0.000768458,-0.00383852,-1.48234e-15
0.19687,1,8,-1.5708,8.88178e-16,-4.29249e-17,-0.00391372,-1.48234e-15
0.19687,1,9,-1.37445,0.000765992,0.000768458,-0.00383852,-1.48234e-15
0.19687,1,10,-1.1781,0.00150255,0.00150738,-0.00361581,-1.48234e-15
0.19687,1,11,-0.981748,0.00218136,0.00218838,-0.00325414,-1.48234e-15
0.19687,1,12,-0.785398,0.00277635,0.00278528,-0.00276742,-1.48234e-15
0.19687,1,13,-0.589049,0.00326464,0.00327515,-0.00217435,-1.48234e-15
0.19687,1,14,-0.392699,0.00362747,0.00363915,-0.00149772,-1.48234e-15
0.19687,1,15,-0.19635,0.0038509,0.0038633,-0.000763529,-1.48234e-15
0.19687,1,16,0,0.00392635,0.00393898,-1.73384e-16,-1.48234e-15
0.19687,1,17,0.19635,0.0038509,0.0038633,0.000763529,-1.48234e-15
0.19687,1,18,0.392699,0.00362747,0.00363915,0.00149772,-1.48234e-15
0.19687,1,19,0.589049,0.00326464,0.00327515,0.00217435,-1.48234e-15
0.19687,1,20,0.785398,0.00277635,0.00278528,0.00276742,-1.48234e-15
0.19687,1,21,0.981748,0.00218136,0.00218838,0.00325414,-1.48234e-15
0.19687,1,22,1.1781,0.00150255,0.00150738,0.00361581,-1.48234e-15
0.19687,1,23,1.37445,0.000765992,0.000768458,0.00383852,-1.48234e-15
0.19687,1,24,1.5708,-5.9952e-15,-2.91561e-16,0.00391372,-1.48234e-15
0.19687,1,25,1.76715,-0.000765992,-0.000768458,0.00383852,-1.48234e-15
0.19687,1,26,1.9635,-0.00150255,-0.00150738,0.00361581,-1.48234e-15
0.19687,1,27,2.15984,-0.00218136,-0.00218838,0.00325414,-1.48234e-15
0.19687,1,28,2.35619,-0.00277635,-0.00278528,0.00276742,-1.48234e-15
0.19687,1,29,2.55254,-0.00326464,-0.00327515,0.00217435,-1.48234e-15
0.19687,1,30,2.74889,-0.00362747,-0.00363915,0.00149772,-1.48234e-15
0.19687,1,31,2.94524,-0.0038509,-0.0038633,0.000763529,-1.48234e-15
0.19687,1,32,3.14159,-0.00392635,-0.00393898,6.78077e-16,-1.48234e-15
0.39374,2,0,-3.14159,-0.00755185,-0.00757572,-9.96132e-16,2.35431e-15
0.39374,2,1,-2.94524,-0.00740671,-0.00743014,-0.00146855,2.35431e-15
0.39374,2,2,-2.74889,-0.00697687,-0.00699902,-0.00288066,2.35431e-15
0.39374,2,3,-2.55254,-0.00627887,-0.00629891,-0.00418204,2.35431e-15
0.39374,2,4,-2.35619,-0.00533955,-0.00535674,-0.00532267,2.35431e-15
0.39374,2,5,-2.15984,-0.00419503,-0.0042087,-0.00625873,2.35431e-15
0.39374,2,6,-1.9635,-0.00288932,-0.00289894,-0.00695423,2.35431e-15
0.39374,2,7,-1.76715,-0.00147263,-0.00147778,-0.00738247,2.35431e-15
0.39374,2,8,-1.5708,5.91758e-07,1.49855e-07,-0.00752699,2.35431e-15
0.39374,2,9,-1.37445,0.00147372,0.00147806,-0.00738224,2.35431e-15
0.39374,2,10,-1.1781,0.00289016,0.00289915,-0.00695382,2.35431e-15
0.39374,2,11,-0.981748,0.00419548,0.00420882,-0.00625819,2.35431e-15
0.39374,2,12,-0.785398,0.00533955,0.00535674,-0.00532209,2.35431e-15
0.39374,2,13,-0.589049,0.00627842,0.0062988,-0.0041815,2.35431e-15
0.39374,2,14,-0.392699,0.00697604,0.00699881,-0.00288025,2.35431e-15
0.39374,2,15,-0.19635,0.00740562,0.00742987,-0.00146833,2.35431e-15
0.39374,2,16,0,0.00755067,0.00757542,-7.95139e-17,2.35431e-15
0.39374,2,17,0.19635,0.00740562,0.00742987,0.00146833,2.35431e-15
0.39374,2,18,0.392699,0.00697604,0.00699881,0.00288025,2.35431e-15
0.39374,2,19,0.589049,0.00627842,0.0062988,0.0041815,2.35431e-15
0.39374,2,20,0.785398,0.00533955,0.00535674,0.00532209,2.35431e-15
0.39374,2,21,0.981748,0.00419548,0.00420882,0.00625819,2.35431e-15
0.39374,2,22,1.1781,0.00289016,0.00289915,0.00695382,2.35431e-15
0.39374,2,23,1.37445,0.00147372,0.00147806,0.00738224,2.35431e-15
0.39374,2,24,1.5708,5.91758e-07,1.49855e-07,0.00752699,2.35431e-15
0.39374,2,25,1.76715,-0.00147263,-0.00147778,0.00738247,2.35431e-15
0.39374,2,26,1.9635,-0.00288932,-0.00289894,0.00695423,2.35431e-15
0.39374,2,27,2.15984,-0.00419503,-0.0042087,0.00625873,2.35431e-15
0.39374,2,28,2.35619,-0.00533955,-0.00535674,0.00532267,2.35431e-15
0.39374,2,29,2.55254,-0.00627887,-0.00629891,0.00418204,2.35431e-15
0.39374,2,30,2.74889,-0.00697687,-0.00699902,0.00288066,2.35431e-15
0.39374,2,31,2.94524,-0.00740671,-0.00743014,0.00146855,2.35431e-15
0.39374,2,32,3.14159,-0.00755185,-0.00757572,-9.96132e-16,2.35431e-15
0.59061,3,0,-3.14159,-0.0105998,-0.0106314,-9.54166e-16,2.22352e-15
0.59061,3,1,-2.94524,-0.0103959,-0.0104271,-0.00206125,2.22352e-15
0.59061,3,2,-2.74889,-0.00979221,-0.00982196,-0.00404321,2.22352e-15
0.59061,3,3,-2.55254,-0.00881191,-0.00883932,-0.00586967,2.22352e-15
0.59061,3,4,-2.35619,-0.00749283,-0.00751695,-0.00747038,2.22352e-15
0.59061,3,5,-2.15984,-0.0058858,-0.00590571,-0.00878383,2.22352e-15
0.59061,3,6,-1.9635,-0.00405274,-0.00406755,-0.00975954,2.22352e-15
0.59061,3,7,-1.76715,-0.00206419,-0.00207314,-0.0103601,2.22352e-15
0.59061,3,8,-1.5708,3.32819e-06,8.42823e-07,-0.0105624,2.22352e-15
0.59061,3,9,-1.37445,0.00207034,0.0020747,-0.0103588,2.22352e-15
0.59061,3,10,-1.1781,0.00405744,0.00406874,-0.00975722,2.22352e-15
0.59061,3,11,-0.981748,0.00588835,0.00590635,-0.00878079,2.22352e-15
0.59061,3,12,-0.785398,0.00749283,0.00751695,-0.0074671,2.22352e-15
0.59061,3,13,-0.589049,0.00880936,0.00883867,-0.00586663,2.22352e-15
0.59061,3,14,-0.392699,0.0097875,0.00982077,-0.00404089,2.22352e-15
0.59061,3,15,-0.19635,0.0103898,0.0104255,-0.00205999,2.22352e-15
0.59061,3,16,0,0.0105931,0.0106297,-6.62616e-17,2.22352e-15
0.59061,3,17,0.19635,0.0103898,0.0104255,0.00205999,2.22352e-15
0.59061,3,18,0.392699,0.0097875,0.00982077,0.00404089,2.22352e-15
0.59061,3,19,0.589049,0.00880936,0.00883867,0.00586663,2.22352e-15
0.59061,3,20,0.785398,0.00749283,0.00751695,0.0074671,2.22352e-15
0.59061,3,21,0.981748,0.00588835,0.00590635,0.00878079,2.22352e-15
0.59061,3,22,1.1781,0.00405744,0.00406874,0.00975722,2.22352e-15
0.59061,3,23,1.37445,0.00207034,0.0020747,0.0103588,2.22352e-15
0.59061,3,24,1.5708,3.32819e-06,8.42823e-07,0.0105624,2.22352e-15
0.59061,3,25,1.76715,-0.00206419,-0.00207314,0.0103601,2.22352e-15
0.59061,3,26,1.9635,-0.00405274,-0.00406755,0.00975954,2.22352e-15
0.59061,3,27,2.15984,-0.0058858,-0.00590571,0.00878383,2.22352e-15
0.59061,3,28,2.35619,-0.00749283,-0.00751695,0.00747038,2.22352e-15
0.59061,3,29,2.55254,-0.00881191,-0.00883932,0.00586967,2.22352e-15
0.59061,3,30,2.74889,-0.00979221,-0.00982196,0.00404321,2.22352e-15
0.59061,3,31,2.94524,-0.0103959,-0.0104271,0.00206125,2.22352e-15
0.59061,3,32,3.14159,-0.0105998,-0.0106314,-9.54166e-16,2.22352e-15
0.78748,4,0,-3.14159,-0.0128383,-0.012872,2.03202e-16,-3.05188e-16
0.78748,4,1,-2.94524,-0.012591,-0.0126245,-0.00249652,-3.05188e-16
0.78748,4,2,-2.74889,-0.0118588,-0.0118916,-0.00489688,-3.05188e-16
0.78748,4,3,-2.55254,-0.0106701,-0.0107015,-0.00710865,-3.05188e-16
0.78748,4,4,-2.35619,-0.00907087,-0.00910008,-0.00904671,-3.05188e-16
0.78748,4,5,-2.15984,-0.00712306,-0.0071489,-0.0106366,-3.05188e-16
0.78748,4,6,-1.9635,-0.00490196,-0.00492311,-0.0118171,-3.05188e-16
0.78748,4,7,-1.76715,-0.00249329,-0.00250834,-0.0125431,-3.05188e-16
0.78748,4,8,-1.5708,1.01266e-05,2.56443e-06,-0.0127869,-3.05188e-16
0.78748,4,9,-1.37445,0.002512,0.00251307,-0.0125393,-3.05188e-16
0.78748,4,10,-1.1781,0.00491628,0.00492674,-0.01181,-3.05188e-16
0.78748,4,11,-0.981748,0.00713081,0.00715086,-0.0106273,-3.05188e-16
0.78748,4,12,-0.785398,0.00907087,0.00910008,-0.00903672,-3.05188e-16
0.78748,4,13,-0.589049,0.0106623,0.0106996,-0.00709941,-3.05188e-16
0.78748,4,14,-0.392699,0.0118445,0.011888,-0.00488981,-3.05188e-16
0.78748,4,15,-0.19635,0.0125723,0.0126198,-0.00249269,-3.05188e-16
0.78748,4,16,0,0.012818,0.0128669,-2.65046e-17,-3.05188e-16
0.78748,4,17,0.19635,0.0125723,0.0126198,0.00249269,-3.05188e-16
0.78748,4,18,0.392699,0.0118445,0.011888,0.00488981,-3.05188e-16
0.78748,4,19,0.589049,0.0106623,0.0106996,0.00709941,-3.05188e-16
0.78748,4,20,0.785398,0.00907087,0.00910008,0.00903672,-3.05188e-16
0.78748,4,21,0.981748,0.00713081,0.00715086,0.0106273,-3.05188e-16
0.78748,4,22,1.1781,0.00491628,0.00492674,0.01181,-3.05188e-16
0.78748,4,23,1.37445,0.002512,0.00251307,0.0125393,-3.05188e-16
0.78748,4,24,1.5708,1.01266e-05,2.56443e-06,0.0127869,-3.05188e-16
0.78748,4,25,1.76715,-0.00249329,-0.00250834,0.0125431,-3.05188e-16
0.78748,4,26,1.9635,-0.00490196,-0.00492311,0.0118171,-3.05188e-16
0.78748,4,27,2.15984,-0.00712306,-0.0071489,0.0106366,-3.05188e-16
0.78748,4,28,2.35619,-0.00907087,-0.00910008,0.00904671,-3.05188e-16
0.78748,4,29,2.55254,-0.0106701,-0.0107015,0.00710865,-3.05188e-16
0.78748,4,30,2.74889,-0.0118588,-0.0118916,0.00489688,-3.05188e-16
0.78748,4,31,2.94524,-0.012591,-0.0126245,0.00249652,-3.05188e-16
0.78748,4,32,3.14159,-0.0128383,-0.012872,2.03202e-16,-3.05188e-16
0.984351,5,0,-3.14159,-0.0140975,-0.014126,3.75482e-16,-1.30795e-16
0.984351,5,1,-2.94524,-0.0138254,-0.0138543,-0.00274132,-1.30795e-16
0.984351,5,2,-2.74889,-0.0130195,-0.0130495,-0.00537682,-1.30795e-16
0.984351,5,3,-2.55254,-0.0117116,-0.0117428,-0.00780478,-1.30795e-16
0.984351,5,4,-2.35619,-0.00995253,-0.00998458,-0.00993165,-1.30795e-16
0.984351,5,5,-2.15984,-0.00781104,-0.00784265,-0.0116756,-1.30795e-16
0.984351,5,6,-1.9635,-0.00537036,-0.00539959,-0.0129697,-1.30795e-16
0.984351,5,7,-1.76715,-0.00272512,-0.00274948,-0.0137644,-1.30795e-16
0.984351,5,8,-1.5708,2.24866e-05,5.69446e-06,-0.0140298,-1.30795e-16
0.984351,5,9,-1.37445,0.00276667,0.00276,-0.0137559,-1.30795e-16
0.984351,5,10,-1.1781,0.00540216,0.00540764,-0.012954,-1.30795e-16
0.984351,5,11,-0.981748,0.00782825,0.00784701,-0.0116551,-1.30795e-16
0.984351,5,12,-0.785398,0.00995253,0.00998458,-0.00990945,-1.30795e-16
0.984351,5,13,-0.589049,0.0116943,0.0117384,-0.00778428,-1.30795e-16
0.984351,5,14,-0.392699,0.0129877,0.0130415,-0.00536112,-1.30795e-16
0.984351,5,15,-0.19635,0.0137838,0.0138438,-0.00273283,-1.30795e-16
0.984351,5,16,0,0.0140526,0.0141146,8.83487e-18,-1.30795e-16
0.984351,5,17,0.19635,0.0137838,0.0138438,0.00273283,-1.30795e-16
0.984351,5,18,0.392699,0.0129877,0.0130415,0.00536112,-1.30795e-16
0.984351,5,19,0.589049,0.0116943,0.0117384,0.00778428,-1.30795e-16
0.984351,5,20,0.785398,0.00995253,0.00998458,0.00990945,-1.30795e-16
0.984351,5,21,0.981748,0.00782825,0.00784701,0.0116551,-1.30795e-16
0.984351,5,22,1.1781,0.00540216,0.00540764,0.012954,-1.30795e-16
0.984351,5,23,1.37445,0.00276667,0.00276,0.0137559,-1.30795e-16
0.984351,5,24,1.5708,2.24866e-05,5.69446e-06,0.0140298,-1.30795e-16
0.984351,5,25,1.76715,-0.00272512,-0.00274948,0.0137644,-1.30795e-16
0.984351,5,26,1.9635,-0.00537036,-0.00539959,0.0129697,-1.30795e-16
0.984351,5,27,2.15984,-0.00781104,-0.00784265,0.0116756,-1.30795e-16
0.984351,5,28,2.35619,-0.00995253,-0.00998458,0.00993165,-1.30795e-16
0.984351,5,29,2.55254,-0.0117116,-0.0117428,0.00780478,-1.30795e-16
0.984351,5,30,2.74889,-0.0130195,-0.0130495,0.00537682,-1.30795e-16
0.984351,5,31,2.94524,-0.0138254,-0.0138543,0.00274132,-1.30795e-16
0.984351,5,32,3.14159,-0.0140975,-0.014126,3.75482e-16,-1.30795e-16
1.18122,6,0,-3.14159,-0.0142822,-0.0142975,2.42959e-15,-4.53423e-15
1.18122,6,1,-2.94524,-0.0140054,-0.0140222,-0.00277713,-4.53423e-15
1.18122,6,2,-2.74889,-0.0131861,-0.0132069,-0.00544665,-4.53423e-15
1.18122,6,3,-2.55254,-0.0118568,-0.0118833,-0.00790524,-4.53423e-15
1.18122,6,4,-2.35619,-0.0100701,-0.0101026,-0.0100579,-4.53423e-15
1.18122,6,5,-2.15984,-0.0078964,-0.00793357,-0.0118218,-4.53423e-15
1.18122,6,6,-1.9635,-0.00542104,-0.00546016,-0.0131292,-4.53423e-15
1.18122,6,7,-1.76715,-0.00274064,-0.00277775,-0.0139305,-4.53423e-15
1.18122,6,8,-1.5708,4.07743e-05,1.03256e-05,-0.0141955,-4.53423e-15
1.18122,6,9,-1.37445,0.00281598,0.00279683,-0.0139151,-4.53423e-15
1.18122,6,10,-1.1781,0.0054787,0.00547476,-0.0131007,-4.53423e-15
1.18122,6,11,-0.981748,0.00792761,0.00794147,-0.0117846,-4.53423e-15
1.18122,6,12,-0.785398,0.0100701,0.0101026,-0.0100177,-4.53423e-15
1.18122,6,13,-0.589049,0.0118256,0.0118754,-0.00786805,-4.53423e-15
1.18122,6,14,-0.392699,0.0131285,0.0131923,-0.00541819,-4.53423e-15
1.18122,6,15,-0.19635,0.0139301,0.0140031,-0.00276172,-4.53423e-15
1.18122,6,16,0,0.0142006,0.0142769,-2.0762e-16,-4.53423e-15
1.18122,6,17,0.19635,0.0139301,0.0140031,0.00276172,-4.53423e-15
1.18122,6,18,0.392699,0.0131285,0.0131923,0.00541819,-4.53423e-15
1.18122,6,19,0.589049,0.0118256,0.0118754,0.00786805,-4.53423e-15
1.18122,6,20,0.785398,0.0100701,0.0101026,0.0100177,-4.53423e-15
1.18122,6,21,0.981748,0.00792761,0.00794147,0.0117846,-4.53423e-15
1.18122,6,22,1.1781,0.0054787,0.00547476,0.0131007,-4.53423e-15
1.18122,6,23,1.37445,0.00281598,0.00279683,0.0139151,-4.53423e-15
1.18122,6,24,1.5708,4.07743e-05,1.03256e-05,0.0141955,-4.53423e-15
1.18122,6,25,1.76715,-0.00274064,-0.00277775,0.0139305,-4.53423e-15
1.18122,6,26,1.9635,-0.00542104,-0.00546016,0.0131292,-4.53423e-15
1.18122,6,27,2.15984,-0.0078964,-0.00793357,0.0118218,-4.53423e-15
1.18122,6,28,2.35619,-0.0100701,-0.0101026,0.0100579,-4.53423e-15
1.18122,6,29,2.55254,-0.0118568,-0.0118833,0.00790524,-4.53423e-15
1.18122,6,30,2.74889,-0.0131861,-0.0132069,0.00544665,-4.53423e-15
1.18122,6,31,2.94524,-0.0140054,-0.0140222,0.00277713,-4.53423e-15
1.18122,6,32,3.14159,-0.0142822,-0.0142975,2.42959e-15,-4.53423e-15
1.37809,7,0,-3.14159,-0.0133783,-0.0133734,-1.05135e-15,2.48511e-15
1.37809,7,1,-2.94524,-0.0131176,-0.0131155,-0.00260122,2.48511e-15
1.37809,7,2,-2.74889,-0.012346,-0.0123519,-0.0051011,2.48511e-15
1.37809,7,3,-2.55254,-0.0110948,-0.0111123,-0.0074024,2.48511e-15
1.37809,7,4,-2.35619,-0.00941454,-0.00944494,-0.0094159,2.48511e-15
1.37809,7,5,-2.15984,-0.00737248,-0.00741465,-0.011064,2.48511e-15
1.37809,7,6,-1.9635,-0.00504992,-0.00510013,-0.0122835,2.48511e-15
1.37809,7,7,-1.76715,-0.00253847,-0.00259092,-0.0130285,2.48511e-15
1.37809,7,8,-1.5708,6.38066e-05,1.61583e-05,-0.0132715,2.48511e-15
1.37809,7,9,-1.37445,0.00265636,0.00262077,-0.0130044,2.48511e-15
1.37809,7,10,-1.1781,0.00514016,0.00512298,-0.012239,2.48511e-15
1.37809,7,11,-0.981748,0.00742132,0.00742702,-0.0110058,2.48511e-15
1.37809,7,12,-0.785398,0.00941454,0.00944494,-0.00935292,2.48511e-15
1.37809,7,13,-0.589049,0.011046,0.0110999,-0.00734421,2.48511e-15
1.37809,7,14,-0.392699,0.0122558,0.012329,-0.00505656,2.48511e-15
1.37809,7,15,-0.19635,0.0129997,0.0130856,-0.00257712,2.48511e-15
1.37809,7,16,0,0.0132507,0.013341,2.20872e-17,2.48511e-15
1.37809,7,17,0.19635,0.0129997,0.0130856,0.00257712,2.48511e-15
1.37809,7,18,0.392699,0.0122558,0.012329,0.00505656,2.48511e-15
1.37809,7,19,0.589049,0.011046,0.0110999,0.00734421,2.48511e-15
1.37809,7,20,0.785398,0.00941454,0.00944494,0.00935292,2.48511e-15
1.37809,7,21,0.981748,0.00742132,0.00742702,0.0110058,2.48511e-15
1.37809,7,22,1.1781,0.00514016,0.00512298,0.012239,2.48511e-15
1.37809,7,23,1.37445,0.00265636,0.00262077,0.0130044,2.48511e-15
1.37809,7,24,1.5708,6.38066e-05,1.61583e-05,0.0132715,2.48511e-15
1.37809,7,25,1.76715,-0.00253847,-0.00259092,0.0130285,2.48511e-15
1.37809,7,26,1.9635,-0.00504992,-0.00510013,0.0122835,2.48511e-15
1.37809,7,27,2.15984,-0.00737248,-0.00741465,0.011064,2.48511e-15
1.37809,7,28,2.35619,-0.00941454,-0.00944494,0.0094159,2.48511e-15
1.37809,7,29,2.55254,-0.0110948,-0.0111123,0.0074024,2.48511e-15
1.37809,7,30,2.74889,-0.012346,-0.0123519,0.0051011,2.48511e-15
1.37809,7,31,2.94524,-0.0131176,-0.0131155,0.00260122,2.48511e-15
1.37809,7,32,3.14159,-0.0133783,-0.0133734,-1.05135e-15,2.48511e-15
1.57496,8,0,-3.14159,-0.0114543,-0.0114243,-1.25455e-15,2.35431e-15
1.57496,8,1,-2.94524,-0.0112291,-0.0112035,-0.00222694,2.35431e-15
1.57496,8,2,-2.74889,-0.010563,-0.0105497,-0.00436638,2.35431e-15
1.57496,8,3,-2.55254,-0.00948373,-0.00948879,-0.00633446,2.35431e-15
1.57496,8,4,-2.35619,-0.00803616,-0.00806221,-0.00805447,2.35431e-15
1.57496,8,5,-2.15984,-0.00627983,-0.00632581,-0.00945994,2.35431e-15
1.57496,8,6,-1.9635,-0.00428613,-0.0043473,-0.0104972,2.35431e-15
1.57496,8,7,-1.76715,-0.00213495,-0.00220355,-0.0111276,2.35431e-15
1.57496,8,8,-1.5708,8.88855e-05,2.25093e-05,-0.0113285,2.35431e-15
1.57496,8,9,-1.37445,0.00229919,0.00224514,-0.0110941,2.35431e-15
1.57496,8,10,-1.1781,0.00441184,0.00437914,-0.0104352,2.35431e-15
1.57496,8,11,-0.981748,0.00634787,0.00634304,-0.00937888,2.35431e-15
1.57496,8,12,-0.785398,0.00803616,0.00806221,-0.00796673,2.35431e-15
1.57496,8,13,-0.589049,0.0094157,0.00947157,-0.0062534,2.35431e-15
1.57496,8,14,-0.392699,0.0104373,0.0105179,-0.00430433,2.35431e-15
1.57496,8,15,-0.19635,0.0110649,0.0111619,-0.00219336,2.35431e-15
1.57496,8,16,0,0.0112765,0.0113792,1.14853e-16,2.35431e-15
1.57496,8,17,0.19635,0.0110649,0.0111619,0.00219336,2.35431e-15
1.57496,8,18,0.392699,0.0104373,0.0105179,0.00430433,2.35431e-15
1.57496,8,19,0.589049,0.0094157,0.00947157,0.0062534,2.35431e-15
1.57496,8,20,0.785398,0.00803616,0.00806221,0.00796673,2.35431e-15
1.57496,8,21,0.981748,0.00634787,0.00634304,0.00937888,2.35431e-15
1.57496,8,22,1.1781,0.00441184,0.00437914,0.0104352,2.35431e-15
1.57496,8,23,1.37445,0.00229919,0.00224514,0.0110941,2.35431e-15
1.57496,8,24,1.5708,8.88855e-05,2.25093e-05,0.0113285,2.35431e-15
1.57496,8,25,1.76715,-0.00213495,-0.00220355,0.0111276,2.35431e-15
1.57496,8,26,1.9635,-0.00428613,-0.0043473,0.0104972,2.35431e-15
1.57496,8,27,2.15984,-0.00627983,-0.00632581,0.00945994,2.35431e-15
1.57496,8,28,2.35619,-0.00803616,-0.00806221,0.00805447,2.35431e-15
1.57496,8,29,2.55254,-0.00948373,-0.00948879,0.00633446,2.35431e-15
1.57496,8,30,2.74889,-0.010563,-0.0105497,0.00436638,2.35431e-15
1.57496,8,31,2.94524,-0.0112291,-0.0112035,0.00222694,2.35431e-15
1.57496,8,32,3.14159,-0.0114543,-0.0114243,-1.25455e-15,2.35431e-15
1.77183,9,0,-3.14159,-0.00865624,-0.00859944,-4.85918e-17,-2.6159e-16
1.77183,9,1,-2.94524,-0.00848345,-0.00843257,-0.00168268,-2.6159e-16
1.77183,9,2,-2.74889,-0.00797271,-0.00793865,-0.00329826,-2.6159e-16
1.77183,9,3,-2.55254,-0.00714649,-0.00713735,-0.00478259,-2.6159e-16
1.77183,9,4,-2.35619,-0.00604077,-0.00606053,-0.00607724,-2.6159e-16
1.77183,9,5,-2.15984,-0.00470301,-0.00475082,-0.00713201,-2.6159e-16
1.77183,9,6,-1.9635,-0.00318956,-0.0032598,-0.00790686,-2.6159e-16
1.77183,9,7,-1.76715,-0.00156272,-0.0016458,-0.00837342,-2.6159e-16
1.77183,9,8,-1.5708,0.000112294,2.84374e-05,-0.00851581,-2.6159e-16
1.77183,9,9,-1.37445,0.00177021,0.00169835,-0.008331,-2.6159e-16
1.77183,9,10,-1.1781,0.00334837,0.00330001,-0.00782848,-2.6159e-16
1.77183,9,11,-0.981748,0.00478896,0.00477259,-0.0070296,-2.6159e-16
1.77183,9,12,-0.785398,0.00604077,0.00606053,-0.00596639,-2.6159e-16
1.77183,9,13,-0.589049,0.00706054,0.00711558,-0.00468018,-2.6159e-16
1.77183,9,14,-0.392699,0.0078139,0.00789843,-0.00321988,-2.6159e-16
1.77183,9,15,-0.19635,0.00827595,0.00838003,-0.00164026,-2.6159e-16
1.77183,9,16,0,0.00843164,0.00854256,5.30092e-17,-2.6159e-16
1.77183,9,17,0.19635,0.00827595,0.00838003,0.00164026,-2.6159e-16
1.77183,9,18,0.392699,0.0078139,0.00789843,0.00321988,-2.6159e-16
1.77183,9,19,0.589049,0.00706054,0.00711558,0.00468018,-2.6159e-16
1.77183,9,20,0.785398,0.00604077,0.00606053,0.00596639,-2.6159e-16
1.77183,9,21,0.981748,0.00478896,0.00477259,0.0070296,-2.6159e-16
1.77183,9,22,1.1781,0.00334837,0.00330001,0.00782848,-2.6159e-16
1.77183,9,23,1.37445,0.00177021,0.00169835,0.008331,-2.6159e-16
1.77183,9,24,1.5708,0.000112294,2.84374e-05,0.00851581,-2.6159e-16
1.77183,9,25,1.76715,-0.00156272,-0.0016458,0.00837342,-2.6159e-16
1.77183,9,26,1.9635,-0.00318956,-0.0032598,0.00790686,-2.6159e-16
