t,n,i,j_left,x_grid(j_left),position,velocity,E_i
0.19687,1,38,19,0.589049,0.639309,0.00595699,-0.00232616
0.19687,1,39,19,0.589049,0.737633,0.00671559,-0.00262315
0.19687,1,40,20,0.785398,0.835944,0.00740951,-0.00289272
0.19687,1,41,20,0.785398,0.934242,0.00803208,-0.00313638
0.19687,1,42,21,0.981748,1.03252,0.00857729,-0.00334767
0.19687,1,43,21,0.981748,1.13079,0.00903989,-0.00352867
0.19687,1,44,22,1.1781,1.22904,0.00941544,-0.00367359
0.19687,1,45,22,1.1781,1.32727,0.00970031,-0.00378501
0.19687,1,46,23,1.37445,1.42548,0.00989177,-0.00385807
0.19687,1,47,23,1.37445,1.52368,0.00998795,-0.00389568
0.19687,1,48,24,1.5708,1.62185,0.00998795,-0.00389417
0.19687,1,49,24,1.5708,1.72001,0.00989177,-0.00385658
0.19687,1,50,25,1.76715,1.81814,0.00970031,-0.00378068
0.19687,1,51,25,1.76715,1.91626,0.00941544,-0.00366938
0.19687,1,52,26,1.9635,2.01436,0.00903989,-0.00352211
0.19687,1,53,26,1.9635,2.11245,0.00857729,-0.00334145
0.19687,1,54,27,2.15984,2.21051,0.00803208,-0.00312854
0.19687,1,55,27,2.15984,2.30857,0.00740951,-0.00288548
0.19687,1,56,28,2.35619,2.4066,0.00671559,-0.00261516
0.19687,1,57,28,2.35619,2.50463,0.00595699,-0.00231907
0.19687,1,58,29,2.55254,2.60264,0.00514103,-0.0020017
0.19687,1,59,29,2.55254,2.70065,0.00427555,-0.00166397
0.19687,1,60,30,2.74889,2.79864,0.0033689,-0.00131169
0.19687,1,61,30,2.74889,2.89663,0.0024298,-0.000945288
0.19687,1,62,31,2.94524,2.99462,0.0014673,-0.000571524
0.19687,1,63,31,2.94524,3.0926,0.000490677,-0.000190507
0.39374,2,0,0,-3.14159,-3.09269,-0.000453172,0.000365749
0.39374,2,1,0,-3.14159,-2.99489,-0.00135479,0.00109726
0.39374,2,2,1,-2.94524,-2.89708,-0.0022437,0.00181496
0.39374,2,3,1,-2.94524,-2.79926,-0.00311067,0.00251846
0.39374,2,4,2,-2.74889,-2.70143,-0.00394796,0.00319527
0.39374,2,5,2,-2.74889,-2.60358,-0.00474695,0.00384379
0.39374,2,6,3,-2.55254,-2.50571,-0.00550044,0.00445409
0.39374,2,7,3,-2.55254,-2.40782,-0.00620074,0.00502274
0.39374,2,8,4,-2.35619,-2.30991,-0.00684145,0.00554331
0.39374,2,9,4,-2.35619,-2.21197,-0.00741616,0.00601022
0.39374,2,10,5,-2.15984,-2.11401,-0.00791945,0.0064211
0.39374,2,11,5,-2.15984,-2.01601,-0.00834649,0.00676823
0.39374,2,12,6,-1.9635,-1.91797,-0.00869305,0.00705352
0.39374,2,13,6,-1.9635,-1.81991,-0.00895601,0.0072674
0.39374,2,14,7,-1.76715,-1.7218,-0.00913252,0.00741584
0.39374,2,15,7,-1.76715,-1.62367,-0.00922131,0.00748807
0.39374,2,16,8,-1.5708,-1.52549,-0.00922101,0.00749359
0.39374,2,17,8,-1.5708,-1.42728,-0.00913223,0.00742119
0.39374,2,18,9,-1.37445,-1.32903,-0.00895516,0.00728315
0.39374,2,19,9,-1.37445,-1.23075,-0.00869222,0.00706871
0.39374,2,20,10,-1.1781,-1.13243,-0.0083452,0.00679204
0.39374,2,21,10,-1.1781,-1.03408,-0.00791823,0.0064436
0.39374,2,22,11,-0.981748,-0.935701,-0.00741462,0.00603866
0.39374,2,23,11,-0.981748,-0.837291,-0.00684002,0.00556949
0.39374,2,24,12,-0.785398,-0.738853,-0.00619917,0.00505171
0.39374,2,25,12,-0.785398,-0.640391,-0.00549904,0.00447975
0.39374,2,26,13,-0.589049,-0.541908,-0.00474558,0.00386909
0.39374,2,27,13,-0.589049,-0.443405,-0.00394682,0.00321629
0.39374,2,28,14,-0.392699,-0.344887,-0.00310969,0.00253644
0.39374,2,29,14,-0.392699,-0.246357,-0.002243,0.00182792
0.39374,2,30,15,-0.19635,-0.147818,-0.00135435,0.0011054
0.39374,2,31,15,-0.19635,-0.0492732,-0.000453024,0.000368472
0.39374,2,32,16,0,0.0492732,0.000453024,-0.000368472
0.39374,2,33,16,0,0.147818,0.00135435,-0.0011054
0.39374,2,34,17,0.19635,0.246357,0.002243,-0.00182792
0.39374,2,35,17,0.19635,0.344887,0.00310969,-0.00253644
0.39374,2,36,18,0.392699,0.443405,0.00394682,-0.00321629
0.39374,2,37,18,0.392699,0.541908,0.00474558,-0.00386909
0.39374,2,38,19,0.589049,0.640391,0.00549904,-0.00447975
0.39374,2,39,19,0.589049,0.738853,0.00619917,-0.00505171
0.39374,2,40,20,0.785398,0.837291,0.00684002,-0.00556949
0.39374,2,41,20,0.785398,0.935701,0.00741462,-0.00603866
0.39374,2,42,21,0.981748,1.03408,0.00791823,-0.0064436
0.39374,2,43,21,0.981748,1.13243,0.0083452,-0.00679204
0.39374,2,44,22,1.1781,1.23075,0.00869222,-0.00706871
0.39374,2,45,22,1.1781,1.32903,0.00895516,-0.00728315
0.39374,2,46,23,1.37445,1.42728,0.00913223,-0.00742119
0.39374,2,47,23,1.37445,1.52549,0.00922101,-0.00749359
0.39374,2,48,24,1.5708,1.62367,0.00922131,-0.00748807
0.39374,2,49,24,1.5708,1.7218,0.00913252,-0.00741584
0.39374,2,50,25,1.76715,1.81991,0.00895601,-0.0072674
0.39374,2,51,25,1.76715,1.91797,0.00869305,-0.00705352
0.39374,2,52,26,1.9635,2.01601,0.00834649,-0.00676823
0.39374,2,53,26,1.9635,2.11401,0.00791945,-0.0064211
0.39374,2,54,27,2.15984,2.21197,0.00741616,-0.00601022
0.39374,2,55,27,2.15984,2.30991,0.00684145,-0.00554331
0.39374,2,56,28,2.35619,2.40782,0.00620074,-0.00502274
0.39374,2,57,28,2.35619,2.50571,0.00550044,-0.00445409
0.39374,2,58,29,2.55254,2.60358,0.00474695,-0.00384379
0.39374,2,59,29,2.55254,2.70143,0.00394796,-0.00319527
0.39374,2,60,30,2.74889,2.79926,0.00311067,-0.00251846
0.39374,2,61,30,2.74889,2.89708,0.0022437,-0.00181496
0.39374,2,62,31,2.94524,2.99489,0.00135479,-0.00109726
0.39374,2,63,31,2.94524,3.09269,0.000453172,-0.000365749
0.59061,3,0,0,-3.14159,-3.09277,-0.000381167,0.000512574
0.59061,3,1,0,-3.14159,-2.99511,-0.00113877,0.00153775
0.59061,3,2,1,-2.94524,-2.89745,-0.00188639,0.0025437
0.59061,3,3,1,-2.94524,-2.79977,-0.00261486,0.00352965
0.59061,3,4,2,-2.74889,-2.70208,-0.00331891,0.00447869
0.59061,3,5,2,-2.74889,-2.60436,-0.00399022,0.00538764
0.59061,3,6,3,-2.55254,-2.50662,-0.00462356,0.00624404
0.59061,3,7,3,-2.55254,-2.40885,-0.00521191,0.00704111
0.59061,3,8,4,-2.35619,-2.31104,-0.00575013,0.0077724
0.59061,3,9,4,-2.35619,-2.2132,-0.00623293,0.00842691
0.59061,3,10,5,-2.15984,-2.11532,-0.00665533,0.00900511
0.59061,3,11,5,-2.15984,-2.01739,-0.00701403,0.00949174
0.59061,3,12,6,-1.9635,-1.91941,-0.00730442,0.00989437
0.59061,3,13,6,-1.9635,-1.82139,-0.00752528,0.0101942
0.59061,3,14,7,-1.76715,-1.72331,-0.00767256,0.0104052
0.59061,3,15,7,-1.76715,-1.62519,-0.00774713,0.0105063
0.59061,3,16,8,-1.5708,-1.52702,-0.00774575,0.010517
0.59061,3,17,8,-1.5708,-1.42879,-0.00767122,0.0104152
0.59061,3,18,9,-1.37445,-1.33051,-0.00752132,0.0102242
0.59061,3,19,9,-1.37445,-1.23219,-0.0073006,0.00992294
0.59061,3,20,10,-1.1781,-1.13381,-0.00700805,0.00953699
0.59061,3,21,10,-1.1781,-1.03539,-0.00664968,0.00904756
0.59061,3,22,11,-0.981748,-0.936927,-0.00622578,0.00848092
0.59061,3,23,11,-0.981748,-0.838422,-0.00574356,0.00782186
0.59061,3,24,12,-0.785398,-0.739878,-0.00520464,0.00709606
0.59061,3,25,12,-0.785398,-0.6413,-0.00461711,0.00629254
0.59061,3,26,13,-0.589049,-0.542692,-0.00398387,0.00543559
0.59061,3,27,13,-0.589049,-0.444058,-0.00331363,0.00451844
0.59061,3,28,14,-0.392699,-0.345401,-0.00261034,0.00356372
0.59061,3,29,14,-0.392699,-0.246728,-0.00188313,0.00256824
0.59061,3,30,15,-0.19635,-0.148041,-0.00113673,0.00155317
0.59061,3,31,15,-0.19635,-0.0493481,-0.000380483,0.000517733
0.59061,3,32,16,0,0.0493481,0.000380483,-0.000517733
0.59061,3,33,16,0,0.148041,0.00113673,-0.00155317
0.59061,3,34,17,0.19635,0.246728,0.00188313,-0.00256824
0.59061,3,35,17,0.19635,0.345401,0.00261034,-0.00356372
0.59061,3,36,18,0.392699,0.444058,0.00331363,-0.00451844
0.59061,3,37,18,0.392699,0.542692,0.00398387,-0.00543559
0.59061,3,38,19,0.589049,0.6413,0.00461711,-0.00629254
0.59061,3,39,19,0.589049,0.739878,0.00520464,-0.00709606
0.59061,3,40,20,0.785398,0.838422,0.00574356,-0.00782186
0.59061,3,41,20,0.785398,0.936927,0.00622578,-0.00848092
0.59061,3,42,21,0.981748,1.03539,0.00664968,-0.00904756
0.59061,3,43,21,0.981748,1.13381,0.00700805,-0.00953699
0.59061,3,44,22,1.1781,1.23219,0.0073006,-0.00992294
0.59061,3,45,22,1.1781,1.33051,0.00752132,-0.0102242
0.59061,3,46,23,1.37445,1.42879,0.00767122,-0.0104152
0.59061,3,47,23,1.37445,1.52702,0.00774575,-0.010517
0.59061,3,48,24,1.5708,1.62519,0.00774713,-0.0105063
0.59061,3,49,24,1.5708,1.72331,0.00767256,-0.0104052
0.59061,3,50,25,1.76715,1.82139,0.00752528,-0.0101942
0.59061,3,51,25,1.76715,1.91941,0.00730442,-0.00989437
0.59061,3,52,26,1.9635,2.01739,0.00701403,-0.00949174
0.59061,3,53,26,1.9635,2.11532,0.00665533,-0.00900511
0.59061,3,54,27,2.15984,2.2132,0.00623293,-0.00842691
0.59061,3,55,27,2.15984,2.31104,0.00575013,-0.0077724
0.59061,3,56,28,2.35619,2.40885,0.00521191,-0.00704111
0.59061,3,57,28,2.35619,2.50662,0.00462356,-0.00624404
0.59061,3,58,29,2.55254,2.60436,0.00399022,-0.00538764
0.59061,3,59,29,2.55254,2.70208,0.00331891,-0.00447869
0.59061,3,60,30,2.74889,2.79977,0.00261486,-0.00352965
0.59061,3,61,30,2.74889,2.89745,0.00188639,-0.0025437
0.59061,3,62,31,2.94524,2.99511,0.00113877,-0.00153775
0.59061,3,63,31,2.94524,3.09277,0.000381167,-0.000512574
0.78748,4,0,0,-3.14159,-3.09282,-0.000280256,0.000620111
0.78748,4,1,0,-3.14159,-2.99527,-0.000836034,0.00186038
0.78748,4,2,1,-2.94524,-2.89772,-0.00138561,0.00307748
0.78748,4,3,1,-2.94524,-2.80015,-0.00191997,0.00427028
0.78748,4,4,2,-2.74889,-2.70256,-0.00243719,0.00541882
0.78748,4,5,2,-2.74889,-2.60494,-0.00292956,0.00651843
0.78748,4,6,3,-2.55254,-2.50729,-0.00339429,0.00755532
0.78748,4,7,3,-2.55254,-2.4096,-0.00382573,0.00851954
0.78748,4,8,4,-2.35619,-2.31188,-0.00421998,0.00940556
0.78748,4,9,4,-2.35619,-2.2141,-0.00457392,0.0101972
0.78748,4,10,5,-2.15984,-2.11628,-0.0048825,0.0108985
0.78748,4,11,5,-2.15984,-2.0184,-0.00514539,0.011487
0.78748,4,12,6,-1.9635,-1.92047,-0.00535652,0.0119762
0.78748,4,13,6,-1.9635,-1.82247,-0.00551835,0.0123385
0.78748,4,14,7,-1.76715,-1.72442,-0.00562408,0.0125962
0.78748,4,15,7,-1.76715,-1.62631,-0.00567875,0.012718
0.78748,4,16,8,-1.5708,-1.52813,-0.00567527,0.0127331
0.78748,4,17,8,-1.5708,-1.4299,-0.00562078,0.0126092
0.78748,4,18,9,-1.37445,-1.3316,-0.00550848,0.0123802
0.78748,4,19,9,-1.37445,-1.23324,-0.00534707,0.0120148
0.78748,4,20,10,-1.1781,-1.13482,-0.0051305,0.0115494
0.78748,4,21,10,-1.1781,-1.03635,-0.00486848,0.0109562
0.78748,4,22,11,-0.981748,-0.937824,-0.00455614,0.0102715
0.78748,4,23,11,-0.981748,-0.839249,-0.00420367,0.00947296
0.78748,4,24,12,-0.785398,-0.740628,-0.00380764,0.00859498
0.78748,4,25,12,-0.785398,-0.641965,-0.0033783,0.00762152
0.78748,4,26,13,-0.589049,-0.543266,-0.00291377,0.0065842
0.78748,4,27,13,-0.589049,-0.444535,-0.00242408,0.00547314
0.78748,4,28,14,-0.392699,-0.345777,-0.00190875,0.00431696
0.78748,4,29,14,-0.392699,-0.246999,-0.00137753,0.00311104
0.78748,4,30,15,-0.19635,-0.148205,-0.000830953,0.00188149
0.78748,4,31,15,-0.19635,-0.0494029,-0.000278556,0.000627179
0.78748,4,32,16,0,0.0494029,0.000278556,-0.000627179
0.78748,4,33,16,0,0.148205,0.000830953,-0.00188149
0.78748,4,34,17,0.19635,0.246999,0.00137753,-0.00311104
0.78748,4,35,17,0.19635,0.345777,0.00190875,-0.00431696
0.78748,4,36,18,0.392699,0.444535,0.00242408,-0.00547314
0.78748,4,37,18,0.392699,0.543266,0.00291377,-0.0065842
0.78748,4,38,19,0.589049,0.641965,0.0033783,-0.00762152
0.78748,4,39,19,0.589049,0.740628,0.00380764,-0.00859498
0.78748,4,40,20,0.785398,0.839249,0.00420367,-0.00947296
0.78748,4,41,20,0.785398,0.937824,0.00455614,-0.0102715
0.78748,4,42,21,0.981748,1.03635,0.00486848,-0.0109562
0.78748,4,43,21,0.981748,1.13482,0.0051305,-0.0115494
0.78748,4,44,22,1.1781,1.23324,0.00534707,-0.0120148
0.78748,4,45,22,1.1781,1.3316,0.00550848,-0.0123802
0.78748,4,46,23,1.37445,1.4299,0.00562078,-0.0126092
0.78748,4,47,23,1.37445,1.52813,0.00567527,-0.0127331
0.78748,4,48,24,1.5708,1.62631,0.00567875,-0.012718
0.78748,4,49,24,1.5708,1.72442,0.00562408,-0.0125962
0.78748,4,50,25,1.76715,1.82247,0.00551835,-0.0123385
0.78748,4,51,25,1.76715,1.92047,0.00535652,-0.0119762
0.78748,4,52,26,1.9635,2.0184,0.00514539,-0.011487
0.78748,4,53,26,1.9635,2.11628,0.0048825,-0.0108985
0.78748,4,54,27,2.15984,2.2141,0.00457392,-0.0101972
0.78748,4,55,27,2.15984,2.31188,0.00421998,-0.00940556
0.78748,4,56,28,2.35619,2.4096,0.00382573,-0.00851954
0.78748,4,57,28,2.35619,2.50729,0.00339429,-0.00755532
0.78748,4,58,29,2.55254,2.60494,0.00292956,-0.00651843
0.78748,4,59,29,2.55254,2.70256,0.00243719,-0.00541882
0.78748,4,60,30,2.74889,2.80015,0.00191997,-0.00427028
0.78748,4,61,30,2.74889,2.89772,0.00138561,-0.00307748
0.78748,4,62,31,2.94524,2.99527,0.000836034,-0.00186038
0.78748,4,63,31,2.94524,3.09282,0.000280256,-0.000620111
0.984351,5,0,0,-3.14159,-3.09285,-0.000158175,0.000680484
0.984351,5,1,0,-3.14159,-2.99537,-0.00046978,0.00204152
0.984351,5,2,1,-2.94524,-2.89787,-0.000779747,0.00337714
0.984351,5,3,1,-2.94524,-2.80036,-0.00107928,0.00468599
0.984351,5,4,2,-2.74889,-2.70283,-0.00137039,0.00594644
0.984351,5,5,2,-2.74889,-2.60526,-0.00164627,0.00715287
0.984351,5,6,3,-2.55254,-2.50767,-0.00190688,0.0082909
0.984351,5,7,3,-2.55254,-2.41003,-0.00214849,0.00934854
0.984351,5,8,4,-2.35619,-2.31234,-0.0023683,0.0103211
0.984351,5,9,4,-2.35619,-2.21461,-0.00256639,0.0111892
0.984351,5,10,5,-2.15984,-2.11682,-0.00273691,0.0119592
0.984351,5,11,5,-2.15984,-2.01897,-0.00288394,0.0126041
0.984351,5,12,6,-1.9635,-1.92106,-0.00299876,0.0131415
0.984351,5,13,6,-1.9635,-1.82308,-0.00308926,0.013538
0.984351,5,14,7,-1.76715,-1.72504,-0.00314427,0.0138213
0.984351,5,15,7,-1.76715,-1.62693,-0.00317495,0.0139539
0.984351,5,16,8,-1.5708,-1.52876,-0.0031685,0.0139711
0.984351,5,17,8,-1.5708,-1.43051,-0.0031384,0.0138341
0.984351,5,18,9,-1.37445,-1.3322,-0.0030712,0.0135834
0.984351,5,19,9,-1.37445,-1.23383,-0.00298171,0.0131816
0.984351,5,20,10,-1.1781,-1.13538,-0.00285678,0.0126714
0.984351,5,21,10,-1.1781,-1.03688,-0.00271153,0.0120198
0.984351,5,22,11,-0.981748,-0.938323,-0.00253399,0.011269
0.984351,5,23,11,-0.981748,-0.83971,-0.00233872,0.0103923
0.984351,5,24,12,-0.785398,-0.741044,-0.00211554,0.00942939
0.984351,5,25,12,-0.785398,-0.642335,-0.00187785,0.00836102
0.984351,5,26,13,-0.589049,-0.543584,-0.00161753,0.0072232
0.984351,5,27,13,-0.589049,-0.4448,-0.00134659,0.0060041
0.984351,5,28,14,-0.392699,-0.345985,-0.00105887,0.00473582
0.984351,5,29,14,-0.392699,-0.247149,-0.000765055,0.00341282
0.984351,5,30,15,-0.19635,-0.148296,-0.000460544,0.00206401
0.984351,5,31,15,-0.19635,-0.0494334,-0.000155084,0.000688024
0.984351,5,32,16,0,0.0494334,0.000155084,-0.000688024
0.984351,5,33,16,0,0.148296,0.000460544,-0.00206401
0.984351,5,34,17,0.19635,0.247149,0.000765055,-0.00341282
0.984351,5,35,17,0.19635,0.345985,0.00105887,-0.00473582
0.984351,5,36,18,0.392699,0.4448,0.00134659,-0.0060041
0.984351,5,37,18,0.392699,0.543584,0.00161753,-0.0072232
0.984351,5,38,19,0.589049,0.642335,0.00187785,-0.00836102
0.984351,5,39,19,0.589049,0.741044,0.00211554,-0.00942939
0.984351,5,40,20,0.785398,0.83971,0.00233872,-0.0103923
0.984351,5,41,20,0.785398,0.938323,0.00253399,-0.011269
0.984351,5,42,21,0.981748,1.03688,0.00271153,-0.0120198
0.984351,5,43,21,0.981748,1.13538,0.00285678,-0.0126714
0.984351,5,44,22,1.1781,1.23383,0.00298171,-0.0131816
0.984351,5,45,22,1.1781,1.3322,0.0030712,-0.0135834
0.984351,5,46,23,1.37445,1.43051,0.0031384,-0.0138341
0.984351,5,47,23,1.37445,1.52876,0.0031685,-0.0139711
0.984351,5,48,24,1.5708,1.62693,0.00317495,-0.0139539
0.984351,5,49,24,1.5708,1.72504,0.00314427,-0.0138213
0.984351,5,50,25,1.76715,1.82308,0.00308926,-0.013538
0.984351,5,51,25,1.76715,1.92106,0.00299876,-0.0131415
0.984351,5,52,26,1.9635,2.01897,0.00288394,-0.0126041
0.984351,5,53,26,1.9635,2.11682,0.00273691,-0.0119592
0.984351,5,54,27,2.15984,2.21461,0.00256639,-0.0111892
0.984351,5,55,27,2.15984,2.31234,0.0023683,-0.0103211
0.984351,5,56,28,2.35619,2.41003,0.00214849,-0.00934854
0.984351,5,57,28,2.35619,2.50767,0.00190688,-0.0082909
0.984351,5,58,29,2.55254,2.60526,0.00164627,-0.00715287
0.984351,5,59,29,2.55254,2.70283,0.00137039,-0.00594644
0.984351,5,60,30,2.74889,2.80036,0.00107928,-0.00468599
0.984351,5,61,30,2.74889,2.89787,0.000779747,-0.00337714
0.984351,5,62,31,2.94524,2.99537,0.00046978,-0.00204152
0.984351,5,63,31,2.94524,3.09285,0.000158175,-0.000680484
1.18122,6,0,0,-3.14159,-3.09286,-2.42079e-05,0.000689304
1.18122,6,1,0,-3.14159,-2.99538,-6.78668e-05,0.00206799
1.18122,6,2,1,-2.94524,-2.8979,-0.000114889,0.00342085
1.18122,6,3,1,-2.94524,-2.80039,-0.000156753,0.00474648
1.18122,6,4,2,-2.74889,-2.70287,-0.00019971,0.00602296
1.18122,6,5,2,-2.74889,-2.60531,-0.000238088,0.00724451
1.18122,6,6,3,-2.55254,-2.50772,-0.000274646,0.00839666
1.18122,6,7,3,-2.55254,-2.41009,-0.000308041,0.00946705
1.18122,6,8,4,-2.35619,-2.31241,-0.00033638,0.0104513
1.18122,6,9,4,-2.35619,-2.21468,-0.000363567,0.0113292
1.18122,6,10,5,-2.15984,-2.11689,-0.0003825,0.0121078
1.18122,6,11,5,-2.15984,-2.01905,-0.00040258,0.0127593
1.18122,6,12,6,-1.9635,-1.92114,-0.000411598,0.0133021
1.18122,6,13,6,-1.9635,-1.82317,-0.000424024,0.0137019
1.18122,6,14,7,-1.76715,-1.72512,-0.000423264,0.0139872
1.18122,6,15,7,-1.76715,-1.62702,-0.000427845,0.0141196
