i,x_i,v_i,E_i
0,-3.09378,-0.0039098,0.00257995
1,-2.99794,-0.0116996,0.00775217
2,-2.90315,-0.0193692,0.013827
3,-2.8088,-0.0267957,0.0214515
4,-2.71543,-0.0344986,0.0299517
5,-2.62446,-0.04268,0.0414835
6,-2.52841,-0.0487147,0.0535753
7,-2.43925,-0.0558352,0.0634033
8,-2.34196,-0.0592212,0.0741277
9,-2.24771,-0.063397,0.0788556
10,-2.1496,-0.0659566,0.0829911
11,-2.05377,-0.0699057,0.0850215
12,-1.9548,-0.07249,0.0865211
13,-1.85864,-0.0756614,0.0875058
14,-1.76023,-0.0772551,0.0883017
15,-1.66275,-0.0783614,0.0884788
16,-1.56452,-0.0783916,0.0882734
17,-1.46572,-0.0774143,0.0874646
18,-1.36773,-0.0760034,0.0861752
19,-1.26761,-0.0729583,0.0843235
20,-1.16975,-0.0701842,0.0819864
21,-1.06864,-0.0654687,0.0790654
22,-0.970549,-0.0615775,0.075646
23,-0.868846,-0.0567111,0.0706419
24,-0.769799,-0.0529697,0.0638467
25,-0.664434,-0.0466734,0.0549668
26,-0.562359,-0.0421721,0.0442145
27,-0.457227,-0.035052,0.0336786
28,-0.354137,-0.0282157,0.0239409
29,-0.252275,-0.0207573,0.0157884
30,-0.151648,-0.0129384,0.00913996
31,-0.0504989,-0.00443875,0.00289823
32,0.0504989,0.00443875,-0.00289823
33,0.151648,0.0129384,-0.00913996
34,0.252275,0.0207573,-0.0157884
35,0.354137,0.0282157,-0.0239409
36,0.457227,0.035052,-0.0336786
37,0.562359,0.0421721,-0.0442145
38,0.664434,0.0466734,-0.0549668
39,0.769799,0.0529697,-0.0638467
40,0.868846,0.0567111,-0.0706419
41,0.970549,0.0615775,-0.075646
42,1.06864,0.0654687,-0.0790654
43,1.16975,0.0701842,-0.0819864
44,1.26761,0.0729583,-0.0843235
45,1.36773,0.0760034,-0.0861752
46,1.46572,0.0774143,-0.0874646
47,1.56452,0.0783916,-0.0882734
48,1.66275,0.0783614,-0.0884788
49,1.76023,0.0772551,-0.0883017
50,1.85864,0.0756614,-0.0875058
51,1.9548,0.07249,-0.0865211
52,2.05377,0.0699057,-0.0850215
53,2.1496,0.0659566,-0.0829911
54,2.24771,0.063397,-0.0788556
55,2.34196,0.0592212,-0.0741277
56,2.43925,0.0558352,-0.0634033
57,2.52841,0.0487147,-0.0535753
58,2.62446,0.04268,-0.0414835
59,2.71543,0.0344986,-0.0299517
60,2.8088,0.0267957,-0.0214515
61,2.90315,0.0193692,-0.013827
62,2.99794,0.0116996,-0.00775217
63,3.09378,0.0039098,-0.00257995
