i,x_i,v_i,E_i
0,-3.09039,0.000167598,-0.00534632
1,-2.98758,0.000549405,-0.0160808
2,-2.88441,-1.06303e-05,-0.0279196
3,-2.77709,-0.00070428,-0.0412259
4,-2.67298,-0.00418126,-0.0554636
5,-2.57015,-0.00939741,-0.0703764
6,-2.45393,-0.012901,-0.0859676
7,-2.3642,-0.0218743,-0.0975559
8,-2.25137,-0.0236651,-0.107264
9,-2.15483,-0.0270713,-0.113825
10,-2.05144,-0.0275018,-0.118805
11,-1.95455,-0.0275625,-0.122806
12,-1.85067,-0.0259517,-0.126769
13,-1.75421,-0.0258807,-0.130331
14,-1.65233,-0.0243904,-0.132782
15,-1.55412,-0.024288,-0.134583
16,-1.4557,-0.0239511,-0.134548
17,-1.35716,-0.0239378,-0.13354
18,-1.26243,-0.0246453,-0.130988
19,-1.16358,-0.0245014,-0.127133
20,-1.07193,-0.026361,-0.12329
21,-0.972162,-0.025942,-0.118773
22,-0.879379,-0.0263818,-0.114088
23,-0.780407,-0.0233877,-0.108139
24,-0.691972,-0.0227,-0.101239
25,-0.591722,-0.0143609,-0.0860928
26,-0.506886,-0.0121065,-0.073275
27,-0.412679,-0.00649272,-0.0565913
28,-0.321089,-0.0015537,-0.0403666
29,-0.22994,-3.34308e-05,-0.0280572
30,-0.138476,0.000712186,-0.0165921
31,-0.0460574,0.000562543,-0.00542524
32,0.0460574,-0.000562543,0.00542524
33,0.138476,-0.000712186,0.0165921
34,0.22994,3.34308e-05,0.0280572
35,0.321089,0.0015537,0.0403666
36,0.412679,0.00649272,0.0565913
37,0.506886,0.0121065,0.073275
38,0.591722,0.0143609,0.0860928
39,0.691972,0.0227,0.101239
40,0.780407,0.0233877,0.108139
41,0.879379,0.0263818,0.114088
42,0.972162,0.025942,0.118773
43,1.07193,0.026361,0.12329
44,1.16358,0.0245014,0.127133
45,1.26243,0.0246453,0.130988
46,1.35716,0.0239378,0.13354
47,1.4557,0.0239511,0.134548
48,1.55412,0.024288,0.134583
49,1.65233,0.0243904,0.132782
50,1.75421,0.0258807,0.130331
51,1.85067,0.0259517,0.126769
52,1.95455,0.0275625,0.122806
53,2.05144,0.0275018,0.118805
54,2.15483,0.0270713,0.113825
55,2.25137,0.0236651,0.107264
56,2.3642,0.0218743,0.0975559
57,2.45393,0.012901,0.0859676
58,2.57015,0.00939741,0.0703764
59,2.67298,0.00418126,0.0554636
60,2.77709,0.00070428,0.0412259
61,2.88441,1.06303e-05,0.0279196
62,2.98758,-0.000549405,0.0160808
63,3.09039,-0.000167598,0.00534632
