i,x_i,v_i,E_i
0,-3.0921,0.00353882,-0.00183461
1,-2.99276,0.0106883,-0.00551681
2,-2.89277,0.0181735,-0.0107237
3,-2.78913,0.0271187,-0.0179363
4,-2.68698,0.0348513,-0.02733
5,-2.58509,0.0421626,-0.0391469
6,-2.47158,0.0522052,-0.0525528
7,-2.37874,0.0538107,-0.0636812
8,-2.26793,0.0606595,-0.07312
9,-2.17096,0.0630266,-0.0788207
10,-2.06882,0.0663263,-0.0822946
11,-1.97308,0.0688826,-0.0838407
12,-1.87161,0.072772,-0.0849661
13,-1.77615,0.0747495,-0.0855986
14,-1.67614,0.0775502,-0.0861083
15,-1.57849,0.0785989,-0.0864351
16,-1.48032,0.0789106,-0.0865232
17,-1.38151,0.0783248,-0.0862567
18,-1.28548,0.0761522,-0.0857108
19,-1.18567,0.0740202,-0.0845459
20,-1.09137,0.0697948,-0.0833332
21,-0.990612,0.0673259,-0.0816748
22,-0.895944,0.0634066,-0.0791192
23,-0.797294,0.0608295,-0.0713962
24,-0.706904,0.0552907,-0.0641955
25,-0.60824,0.0508356,-0.0515334
26,-0.520696,0.0419979,-0.0402985
27,-0.425495,0.0346612,-0.0303178
28,-0.332502,0.0270131,-0.0209449
29,-0.238604,0.0193717,-0.0137844
30,-0.144121,0.0119129,-0.00758818
31,-0.0481484,0.00413109,-0.0022723
32,0.0481484,-0.00413109,0.0022723
33,0.144121,-0.0119129,0.00758818
34,0.238604,-0.0193717,0.0137844
35,0.332502,-0.0270131,0.0209449
36,0.425495,-0.0346612,0.0303178
37,0.520696,-0.0419979,0.0402985
38,0.60824,-0.0508356,0.0515334
39,0.706904,-0.0552907,0.0641955
40,0.797294,-0.0608295,0.0713962
41,0.895944,-0.0634066,0.0791192
42,0.990612,-0.0673259,0.0816748
43,1.09137,-0.0697948,0.0833332
44,1.18567,-0.0740202,0.0845459
45,1.28548,-0.0761522,0.0857108
46,1.38151,-0.0783248,0.0862567
47,1.48032,-0.0789106,0.0865232
48,1.57849,-0.0785989,0.0864351
49,1.67614,-0.0775502,0.0861083
50,1.77615,-0.0747495,0.0855986
51,1.87161,-0.072772,0.0849661
52,1.97308,-0.0688826,0.0838407
53,2.06882,-0.0663263,0.0822946
54,2.17096,-0.0630266,0.0788207
55,2.26793,-0.0606595,0.07312
56,2.37874,-0.0538107,0.0636812
57,2.47158,-0.0522052,0.0525528
58,2.58509,-0.0421626,0.0391469
59,2.68698,-0.0348513,0.02733
60,2.78913,-0.0271187,0.0179363
61,2.89277,-0.0181735,0.0107237
62,2.99276,-0.0106883,0.00551681
63,3.0921,-0.00353882,0.00183461
