i,x_i,v_i,E_i
0,-3.09543,0.00130368,0.00500843
1,-3.00283,0.00396906,0.0150551
2,-2.91052,0.00777284,0.0251103
3,-2.81699,0.0142042,0.0353918
4,-2.7245,0.0206321,0.0457611
5,-2.63328,0.0288946,0.057359
6,-2.534,0.0404777,0.0699826
7,-2.44617,0.0445251,0.077754
8,-2.34562,0.0530949,0.0866295
9,-2.25239,0.0553675,0.0911007
10,-2.15437,0.0578245,0.0950578
11,-2.06079,0.0580083,0.0990147
12,-1.96278,0.0592941,0.103232
13,-1.86869,0.0591103,0.106383
14,-1.77093,0.0598418,0.109045
15,-1.67407,0.0600498,0.110351
16,-1.57596,0.0599109,0.110342
17,-1.47661,0.0599026,0.1092
18,-1.37839,0.0587139,0.106634
19,-1.27665,0.0583452,0.103028
20,-1.1782,0.0562201,0.0981694
21,-1.07474,0.0553844,0.0927875
22,-0.975676,0.0529388,0.0872161
23,-0.872683,0.050266,0.0810081
24,-0.774795,0.0446008,0.0744698
25,-0.668978,0.0394528,0.0665041
26,-0.56978,0.0302973,0.0576744
27,-0.464841,0.0232104,0.0480513
28,-0.361974,0.016138,0.038201
29,-0.259056,0.0103848,0.0279667
30,-0.156305,0.00580354,0.0172614
31,-0.0522255,0.00180982,0.0059444
32,0.0522255,-0.00180982,-0.0059444
33,0.156305,-0.00580354,-0.0172614
34,0.259056,-0.0103848,-0.0279667
35,0.361974,-0.016138,-0.038201
36,0.464841,-0.0232104,-0.0480513
37,0.56978,-0.0302973,-0.0576744
38,0.668978,-0.0394528,-0.0665041
39,0.774795,-0.0446008,-0.0744698
40,0.872683,-0.050266,-0.0810081
41,0.975676,-0.0529388,-0.0872161
42,1.07474,-0.0553844,-0.0927875
43,1.1782,-0.0562201,-0.0981694
44,1.27665,-0.0583452,-0.103028
45,1.37839,-0.0587139,-0.106634
46,1.47661,-0.0599026,-0.1092
47,1.57596,-0.0599109,-0.110342
48,1.67407,-0.0600498,-0.110351
49,1.77093,-0.0598418,-0.109045
50,1.86869,-0.0591103,-0.106383
51,1.96278,-0.0592941,-0.103232
52,2.06079,-0.0580083,-0.0990147
53,2.15437,-0.0578245,-0.0950578
54,2.25239,-0.0553675,-0.0911007
55,2.34562,-0.0530949,-0.0866295
56,2.44617,-0.0445251,-0.077754
57,2.534,-0.0404777,-0.0699826
58,2.63328,-0.0288946,-0.057359
59,2.7245,-0.0206321,-0.0457611
60,2.81699,-0.0142042,-0.0353918
61,2.91052,-0.00777284,-0.0251103
62,3.00283,-0.00396906,-0.0150551
63,3.09543,-0.00130368,-0.00500843
