i,x_i,v_i,E_i
0,-3.09265,0.00469316,-0.000209594
1,-2.99465,0.0141387,-0.000629309
2,-2.89617,0.0234187,-0.002098
3,-2.79658,0.0326324,-0.00496394
4,-2.69619,0.0417916,-0.00900974
5,-2.59487,0.050205,-0.0148541
6,-2.49223,0.0592412,-0.0205635
7,-2.39255,0.0655344,-0.0258047
8,-2.29167,0.0724483,-0.0298995
9,-2.1935,0.0776975,-0.0320309
10,-2.09459,0.0829988,-0.0336363
11,-1.99681,0.0871407,-0.0341808
12,-1.89815,0.0912575,-0.0346652
13,-1.80018,0.0939118,-0.0349781
14,-1.70181,0.0960447,-0.0352541
15,-1.60371,0.0970378,-0.0353891
16,-1.50565,0.0971411,-0.0354815
17,-1.40754,0.0964464,-0.0353282
18,-1.30982,0.0945772,-0.0350085
19,-1.21176,0.0921366,-0.0327064
20,-1.11435,0.0883558,-0.030417
21,-1.01648,0.08411,-0.0274133
22,-0.919365,0.0785467,-0.0244326
23,-0.82181,0.0726611,-0.0224348
24,-0.724946,0.0656298,-0.0205311
25,-0.627741,0.058368,-0.0182634
26,-0.531086,0.0502131,-0.0159409
27,-0.434207,0.0418602,-0.0132963
28,-0.337709,0.0328902,-0.0105559
29,-0.241079,0.0237786,-0.00763265
30,-0.144678,0.0143149,-0.00462061
31,-0.0481837,0.00481445,-0.00155311
32,0.0481837,-0.00481445,0.00155311
33,0.144678,-0.0143149,0.00462061
34,0.241079,-0.0237786,0.00763265
35,0.337709,-0.0328902,0.0105559
36,0.434207,-0.0418602,0.0132963
37,0.531086,-0.0502131,0.0159409
38,0.627741,-0.058368,0.0182634
39,0.724946,-0.0656298,0.0205311
40,0.82181,-0.0726611,0.0224348
41,0.919365,-0.0785467,0.0244326
42,1.01648,-0.08411,0.0274133
43,1.11435,-0.0883558,0.030417
44,1.21176,-0.0921366,0.0327064
45,1.30982,-0.0945772,0.0350085
46,1.40754,-0.0964464,0.0353282
47,1.50565,-0.0971411,0.0354815
48,1.60371,-0.0970378,0.0353891
49,1.70181,-0.0960447,0.0352541
50,1.80018,-0.0939118,0.0349781
51,1.89815,-0.0912575,0.0346652
52,1.99681,-0.0871407,0.0341808
53,2.09459,-0.0829988,0.0336363
54,2.1935,-0.0776975,0.0320309
55,2.29167,-0.0724483,0.0298995
56,2.39255,-0.0655344,0.0258047
57,2.49223,-0.0592412,0.0205635
58,2.59487,-0.050205,0.0148541
59,2.69619,-0.0417916,0.00900974
60,2.79658,-0.0326324,0.00496394
61,2.89617,-0.0234187,0.002098
62,2.99465,-0.0141387,0.000629309
63,3.09265,-0.00469316,0.000209594
