i,x_i,v_i,E_i
0,-3.09071,-0.00173163,-0.00450636
1,-2.98853,-0.00516343,-0.0135558
2,-2.8864,-0.00979986,-0.0228372
3,-2.78025,-0.0149733,-0.0327155
4,-2.67841,-0.0230527,-0.042291
5,-2.57852,-0.0329845,-0.0517553
6,-2.46464,-0.0413814,-0.0614843
7,-2.37902,-0.0539059,-0.0682777
8,-2.26751,-0.0588028,-0.0746105
9,-2.17267,-0.0642157,-0.0783695
10,-2.0698,-0.0663504,-0.082117
11,-1.97322,-0.0678159,-0.0853992
12,-1.86902,-0.0676958,-0.0891685
13,-1.77281,-0.0690024,-0.0928275
14,-1.67056,-0.0685259,-0.0957634
15,-1.57246,-0.0691355,-0.0977062
16,-1.47392,-0.0688861,-0.0983225
17,-1.3753,-0.068507,-0.0974262
18,-1.28066,-0.0683365,-0.0954879
19,-1.18146,-0.0667324,-0.0916789
20,-1.09023,-0.0671865,-0.0881505
21,-0.989977,-0.0651413,-0.0841992
22,-0.897024,-0.0639195,-0.0802233
23,-0.796495,-0.0586997,-0.0741757
24,-0.707334,-0.0557256,-0.0687465
25,-0.602956,-0.0425789,-0.0591413
26,-0.516427,-0.036293,-0.0511786
27,-0.419029,-0.0255711,-0.0419326
28,-0.324529,-0.0156517,-0.0329313
29,-0.231955,-0.00995851,-0.0236848
30,-0.139401,-0.00521256,-0.0143185
31,-0.0462388,-0.00139125,-0.00477572
32,0.0462388,0.00139125,0.00477572
33,0.139401,0.00521256,0.0143185
34,0.231955,0.00995851,0.0236848
35,0.324529,0.0156517,0.0329313
36,0.419029,0.0255711,0.0419326
37,0.516427,0.036293,0.0511786
38,0.602956,0.0425789,0.0591413
39,0.707334,0.0557256,0.0687465
40,0.796495,0.0586997,0.0741757
41,0.897024,0.0639195,0.0802233
42,0.989977,0.0651413,0.0841992
43,1.09023,0.0671865,0.0881505
44,1.18146,0.0667324,0.0916789
45,1.28066,0.0683365,0.0954879
46,1.3753,0.068507,0.0974262
47,1.47392,0.0688861,0.0983225
48,1.57246,0.0691355,0.0977062
49,1.67056,0.0685259,0.0957634
50,1.77281,0.0690024,0.0928275
51,1.86902,0.0676958,0.0891685
52,1.97322,0.0678159,0.0853992
53,2.0698,0.0663504,0.082117
54,2.17267,0.0642157,0.0783695
55,2.26751,0.0588028,0.0746105
56,2.37902,0.0539059,0.0682777
57,2.46464,0.0413814,0.0614843
58,2.57852,0.0329845,0.0517553
59,2.67841,0.0230527,0.042291
60,2.78025,0.0149733,0.0327155
61,2.8864,0.00979986,0.0228372
62,2.98853,0.00516343,0.0135558
63,3.09071,0.00173163,0.00450636
