i,x_i,v_i,E_i
0,-3.09289,-0.00427765,0.000927429
1,-2.99527,-0.0128048,0.00278652
2,-2.89872,-0.0214236,0.0056782
3,-2.80262,-0.0301254,0.0100262
4,-2.70743,-0.0392449,0.0148901
5,-2.61449,-0.0492376,0.0208941
6,-2.51692,-0.0571884,0.0272966
7,-2.42603,-0.0661085,0.0337107
8,-2.3278,-0.0714459,0.0405694
9,-2.23255,-0.0766456,0.0450102
10,-2.13379,-0.0802181,0.0496147
11,-2.03707,-0.0844629,0.0507427
12,-1.93751,-0.0872447,0.0516895
13,-1.84065,-0.0905194,0.051825
14,-1.74189,-0.092195,0.0518496
15,-1.64417,-0.0932936,0.0516784
16,-1.54594,-0.0932771,0.0514586
17,-1.44736,-0.0921607,0.0510049
18,-1.3497,-0.0905586,0.0504734
19,-1.25027,-0.087233,0.0496935
20,-1.15305,-0.084123,0.0488187
21,-1.05301,-0.0789602,0.0475126
22,-0.955821,-0.0745491,0.0459992
23,-0.855266,-0.0687966,0.0427277
24,-0.757157,-0.0638489,0.0382542
25,-0.653328,-0.0558997,0.0317637
26,-0.552435,-0.0494099,0.0240028
27,-0.449044,-0.0404035,0.016933
28,-0.347616,-0.0318592,0.0106847
29,-0.247515,-0.0230722,0.0063154
30,-0.148695,-0.0142444,0.00337079
31,-0.0494906,-0.00483939,0.000957055
32,0.0494906,0.00483939,-0.000957055
33,0.148695,0.0142444,-0.00337079
34,0.247515,0.0230722,-0.0063154
35,0.347616,0.0318592,-0.0106847
36,0.449044,0.0404035,-0.016933
37,0.552435,0.0494099,-0.0240028
38,0.653328,0.0558997,-0.0317637
39,0.757157,0.0638489,-0.0382542
40,0.855266,0.0687966,-0.0427277
41,0.955821,0.0745491,-0.0459992
42,1.05301,0.0789602,-0.0475126
43,1.15305,0.084123,-0.0488187
44,1.25027,0.087233,-0.0496935
45,1.3497,0.0905586,-0.0504734
46,1.44736,0.0921607,-0.0510049
47,1.54594,0.0932771,-0.0514586
48,1.64417,0.0932936,-0.0516784
49,1.74189,0.092195,-0.0518496
50,1.84065,0.0905194,-0.051825
51,1.93751,0.0872447,-0.0516895
52,2.03707,0.0844629,-0.0507427
53,2.13379,0.0802181,-0.0496147
54,2.23255,0.0766456,-0.0450102
55,2.3278,0.0714459,-0.0405694
56,2.42603,0.0661085,-0.0337107
57,2.51692,0.0571884,-0.0272966
58,2.61449,0.0492376,-0.0208941
59,2.70743,0.0392449,-0.0148901
60,2.80262,0.0301254,-0.0100262
61,2.89872,0.0214236,-0.0056782
62,2.99527,0.0128048,-0.00278652
63,3.09289,0.00427765,-0.000927429
