i,x_i,v_i,E_i
0,-3.09082,-0.0019927,-0.004241
1,-2.98886,-0.00594875,-0.0127578
2,-2.88703,-0.0111203,-0.0213652
3,-2.78121,-0.0168611,-0.0304102
4,-2.67987,-0.0254867,-0.0389931
5,-2.58059,-0.0359557,-0.0473385
6,-2.46722,-0.0449041,-0.0558863
7,-2.38236,-0.0578119,-0.0617638
8,-2.27115,-0.0630684,-0.0673468
9,-2.17664,-0.0686921,-0.0705375
10,-2.07391,-0.0710409,-0.073901
11,-1.97742,-0.0726962,-0.076972
12,-1.87322,-0.0727957,-0.0805778
13,-1.77709,-0.0743171,-0.0841704
14,-1.67483,-0.0740148,-0.0871405
15,-1.57676,-0.0747388,-0.0890648
16,-1.47821,-0.0745284,-0.0898125
17,-1.37957,-0.0740972,-0.0889567
18,-1.28491,-0.0738156,-0.0871969
19,-1.18561,-0.0719881,-0.0834704
20,-1.0944,-0.0722357,-0.0799797
21,-0.994016,-0.0699598,-0.07588
22,-0.900982,-0.0685069,-0.0718999
23,-0.800131,-0.06293,-0.0661419
24,-0.710781,-0.0596374,-0.0610405
25,-0.605605,-0.0459482,-0.0530431
26,-0.518687,-0.039213,-0.046412
27,-0.420635,-0.0279765,-0.0385698
28,-0.325529,-0.0175568,-0.0309145
29,-0.232598,-0.011333,-0.0224144
30,-0.139742,-0.00604475,-0.0136144
31,-0.046332,-0.0016692,-0.00456054
32,0.046332,0.0016692,0.00456054
33,0.139742,0.00604475,0.0136144
34,0.232598,0.011333,0.0224144
35,0.325529,0.0175568,0.0309145
36,0.420635,0.0279765,0.0385698
37,0.518687,0.039213,0.046412
38,0.605605,0.0459482,0.0530431
39,0.710781,0.0596374,0.0610405
40,0.800131,0.06293,0.0661419
41,0.900982,0.0685069,0.0718999
42,0.994016,0.0699598,0.07588
43,1.0944,0.0722357,0.0799797
44,1.18561,0.0719881,0.0834704
45,1.28491,0.0738156,0.0871969
46,1.37957,0.0740972,0.0889567
47,1.47821,0.0745284,0.0898125
48,1.57676,0.0747388,0.0890648
49,1.67483,0.0740148,0.0871405
50,1.77709,0.0743171,0.0841704
51,1.87322,0.0727957,0.0805778
52,1.97742,0.0726962,0.076972
53,2.07391,0.0710409,0.073901
54,2.17664,0.0686921,0.0705375
55,2.27115,0.0630684,0.0673468
56,2.38236,0.0578119,0.0617638
57,2.46722,0.0449041,0.0558863
58,2.58059,0.0359557,0.0473385
59,2.67987,0.0254867,0.0389931
60,2.78121,0.0168611,0.0304102
61,2.88703,0.0111203,0.0213652
62,2.98886,0.00594875,0.0127578
63,3.09082,0.0019927,0.004241
