i,x_i,v_i,E_i
0,-3.09352,-0.0033629,0.00144653
1,-2.99694,-0.0100708,0.00435264
2,-2.90136,-0.0174349,0.00833138
3,-2.80216,-0.0247158,0.0142304
4,-2.70961,-0.0341237,0.0210757
5,-2.62038,-0.0443288,0.0308783
6,-2.51567,-0.0525218,0.0426213
7,-2.44249,-0.0644849,0.0516397
8,-2.33618,-0.0679053,0.0647429
9,-2.2466,-0.0722855,0.0703394
10,-2.14608,-0.073453,0.0762348
11,-2.05165,-0.0758485,0.0771805
12,-1.94834,-0.0770396,0.07704
13,-1.85456,-0.0803387,0.076696
14,-1.75299,-0.0817376,0.0762477
15,-1.65604,-0.0832762,0.0757328
16,-1.55758,-0.0835755,0.0751698
17,-1.45809,-0.0821922,0.0748851
18,-1.36256,-0.0807291,0.0747764
19,-1.26039,-0.0767412,0.0743962
20,-1.16819,-0.0749988,0.0738648
21,-1.06457,-0.0710327,0.0723227
22,-0.969161,-0.0682747,0.0699764
23,-0.86316,-0.0636312,0.0644827
24,-0.770867,-0.0620064,0.0567658
25,-0.65393,-0.0512359,0.0449418
26,-0.561328,-0.0472543,0.0337819
27,-0.452854,-0.0372025,0.0226058
28,-0.347739,-0.0269617,0.0136397
29,-0.247755,-0.0190669,0.0076882
30,-0.148345,-0.0111536,0.00376136
31,-0.0489479,-0.00352478,0.000919941
32,0.0489479,0.00352478,-0.000919941
33,0.148345,0.0111536,-0.00376136
34,0.247755,0.0190669,-0.0076882
35,0.347739,0.0269617,-0.0136397
36,0.452854,0.0372025,-0.0226058
37,0.561328,0.0472543,-0.0337819
38,0.65393,0.0512359,-0.0449418
39,0.770867,0.0620064,-0.0567658
40,0.86316,0.0636312,-0.0644827
41,0.969161,0.0682747,-0.0699764
42,1.06457,0.0710327,-0.0723227
43,1.16819,0.0749988,-0.0738648
44,1.26039,0.0767412,-0.0743962
45,1.36256,0.0807291,-0.0747764
46,1.45809,0.0821922,-0.0748851
47,1.55758,0.0835755,-0.0751698
48,1.65604,0.0832762,-0.0757328
49,1.75299,0.0817376,-0.0762477
50,1.85456,0.0803387,-0.076696
51,1.94834,0.0770396,-0.07704
52,2.05165,0.0758485,-0.0771805
53,2.14608,0.073453,-0.0762348
54,2.2466,0.0722855,-0.0703394
55,2.33618,0.0679053,-0.0647429
56,2.44249,0.0644849,-0.0516397
57,2.51567,0.0525218,-0.0426213
58,2.62038,0.0443288,-0.0308783
59,2.70961,0.0341237,-0.0210757
60,2.80216,0.0247158,-0.0142304
61,2.90136,0.0174349,-0.00833138
62,2.99694,0.0100708,-0.00435264
63,3.09352,0.0033629,-0.00144653
