i,x_i,v_i,E_i
0,-3.09401,-0.00374938,0.00298326
1,-2.99861,-0.0112175,0.00896422
2,-2.90426,-0.0185131,0.0158052
3,-2.81033,-0.0254738,0.0242045
4,-2.7174,-0.0326582,0.0335227
5,-2.62688,-0.04013,0.0464648
6,-2.53116,-0.04542,0.0600914
7,-2.44239,-0.0519483,0.0705035
8,-2.34528,-0.0546874,0.0818956
9,-2.25127,-0.0585826,0.0867034
10,-2.1533,-0.0609039,0.0905395
11,-2.0577,-0.0647277,0.0928272
12,-1.95888,-0.067217,0.0946556
13,-1.8629,-0.0703249,0.0959084
14,-1.76459,-0.0718677,0.0969061
15,-1.66717,-0.0729609,0.0972185
16,-1.56894,-0.073003,0.0970215
17,-1.47008,-0.0720745,0.0961689
18,-1.37201,-0.0707434,0.09469
19,-1.27172,-0.0678125,0.0926046
20,-1.1737,-0.0651837,0.0898981
21,-1.07231,-0.0606485,0.0865921
22,-0.974006,-0.0569685,0.0827041
23,-0.872028,-0.0524057,0.0772974
24,-0.772775,-0.0490764,0.069968
25,-0.66706,-0.0433152,0.0605609
26,-0.564745,-0.0394625,0.0491372
27,-0.459217,-0.0329805,0.0378105
28,-0.355746,-0.0267359,0.0272504
29,-0.253463,-0.0197772,0.0181824
30,-0.15239,-0.0123695,0.0106072
31,-0.050754,-0.00425769,0.00339619
32,0.050754,0.00425769,-0.00339619
33,0.15239,0.0123695,-0.0106072
34,0.253463,0.0197772,-0.0181824
35,0.355746,0.0267359,-0.0272504
36,0.459217,0.0329805,-0.0378105
37,0.564745,0.0394625,-0.0491372
38,0.66706,0.0433152,-0.0605609
39,0.772775,0.0490764,-0.069968
40,0.872028,0.0524057,-0.0772974
41,0.974006,0.0569685,-0.0827041
42,1.07231,0.0606485,-0.0865921
43,1.1737,0.0651837,-0.0898981
44,1.27172,0.0678125,-0.0926046
45,1.37201,0.0707434,-0.09469
46,1.47008,0.0720745,-0.0961689
47,1.56894,0.073003,-0.0970215
48,1.66717,0.0729609,-0.0972185
49,1.76459,0.0718677,-0.0969061
50,1.8629,0.0703249,-0.0959084
51,1.95888,0.067217,-0.0946556
52,2.0577,0.0647277,-0.0928272
53,2.1533,0.0609039,-0.0905395
54,2.25127,0.0585826,-0.0867034
55,2.34528,0.0546874,-0.0818956
56,2.44239,0.0519483,-0.0705035
57,2.53116,0.04542,-0.0600914
58,2.62688,0.04013,-0.0464648
59,2.7174,0.0326582,-0.0335227
60,2.81033,0.0254738,-0.0242045
61,2.90426,0.0185131,-0.0158052
62,2.99861,0.0112175,-0.00896422
63,3.09401,0.00374938,-0.00298326
