i,x_i,v_i,E_i
0,-3.09346,-0.00476398,0.00169774
1,-2.99719,-0.0142447,0.00509354
2,-2.90089,-0.0235891,0.00843587
3,-2.80455,-0.0327067,0.0116963
4,-2.70814,-0.0415076,0.01488
5,-2.61165,-0.049913,0.0178743
6,-2.51507,-0.0578315,0.0207962
7,-2.41837,-0.0652031,0.0234022
8,-2.32155,-0.0719284,0.0261293
9,-2.22459,-0.0779329,0.0299673
10,-2.12747,-0.0831583,0.0338068
11,-2.03019,-0.0874922,0.0370452
12,-1.93273,-0.09095,0.0402894
13,-1.83509,-0.0935296,0.0411344
14,-1.73727,-0.0951776,0.0417879
15,-1.63927,-0.0960335,0.0416986
16,-1.54108,-0.0959426,0.0414801
17,-1.44271,-0.0950375,0.0407115
18,-1.34417,-0.0931956,0.0397924
19,-1.24544,-0.0904943,0.0383731
20,-1.14654,-0.0869016,0.0367658
21,-1.04747,-0.0824806,0.0347217
22,-0.94824,-0.0772484,0.0324689
23,-0.848859,-0.0712774,0.0298543
24,-0.749339,-0.0646086,0.0270308
25,-0.649694,-0.0573197,0.023926
26,-0.549936,-0.0494719,0.0206317
27,-0.450082,-0.0411476,0.0171386
28,-0.350149,-0.032424,0.0134931
29,-0.250152,-0.0233865,0.0097306
30,-0.150109,-0.0141235,0.0058682
31,-0.0500395,-0.00472257,0.00196787
32,0.0500395,0.00472257,-0.00196787
33,0.150109,0.0141235,-0.0058682
34,0.250152,0.0233865,-0.0097306
35,0.350149,0.032424,-0.0134931
36,0.450082,0.0411476,-0.0171386
37,0.549936,0.0494719,-0.0206317
38,0.649694,0.0573197,-0.023926
39,0.749339,0.0646086,-0.0270308
40,0.848859,0.0712774,-0.0298543
41,0.94824,0.0772484,-0.0324689
42,1.04747,0.0824806,-0.0347217
43,1.14654,0.0869016,-0.0367658
44,1.24544,0.0904943,-0.0383731
45,1.34417,0.0931956,-0.0397924
46,1.44271,0.0950375,-0.0407115
47,1.54108,0.0959426,-0.0414801
48,1.63927,0.0960335,-0.0416986
49,1.73727,0.0951776,-0.0417879
50,1.83509,0.0935296,-0.0411344
51,1.93273,0.09095,-0.0402894
52,2.03019,0.0874922,-0.0370452
53,2.12747,0.0831583,-0.0338068
54,2.22459,0.0779329,-0.0299673
55,2.32155,0.0719284,-0.0261293
56,2.41837,0.0652031,-0.0234022
57,2.51507,0.0578315,-0.0207962
58,2.61165,0.049913,-0.0178743
59,2.70814,0.0415076,-0.01488
60,2.80455,0.0327067,-0.0116963
61,2.90089,0.0235891,-0.00843587
62,2.99719,0.0142447,-0.00509354
63,3.09346,0.00476398,-0.00169774
