i,x_i,v_i,E_i
0,-3.09257,7.06749e-05,2.09327e-05
1,-2.99451,0.000212025,6.27981e-05
2,-2.89646,0.000349003,0.000104209
3,-2.79842,0.000480242,0.000145025
4,-2.70037,0.000612335,0.000176305
5,-2.60229,0.000745757,0.00019104
6,-2.50422,0.000901245,0.000220785
7,-2.40615,0.00110988,0.000285729
8,-2.30812,0.00129674,0.000379684
9,-2.21023,0.00141426,0.000569507
10,-2.11231,0.00150031,0.000749041
11,-2.01426,0.00138834,0.000875111
12,-1.91612,0.00128446,0.000975098
13,-1.81817,0.000997549,0.000827142
14,-1.72,0.000735468,0.000670465
15,-1.6205,0.000251793,0.000222915
16,-1.521,-0.000231882,-0.000224636
17,-1.42206,-0.000656465,-0.000573123
18,-1.32314,-0.00108385,-0.000920661
19,-1.22518,-0.00124214,-0.000934417
20,-1.12751,-0.00142904,-0.000927774
21,-1.02939,-0.00145272,-0.000759171
22,-0.931259,-0.00146863,-0.000566348
23,-0.833368,-0.00131065,-0.000405615
24,-0.735538,-0.00111232,-0.000252682
25,-0.637446,-0.000918448,-0.000203855
26,-0.539258,-0.000724775,-0.000192998
27,-0.441189,-0.000592161,-0.000173906
28,-0.34318,-0.000489912,-0.000150729
29,-0.24514,-0.00035897,-0.000110714
30,-0.147079,-0.000209038,-5.94967e-05
31,-0.0490246,-6.72972e-05,-1.72255e-05
32,0.0490246,6.72972e-05,1.72255e-05
33,0.147079,0.000209038,5.94967e-05
34,0.24514,0.00035897,0.000110714
35,0.34318,0.000489912,0.000150729
36,0.441189,0.000592161,0.000173906
37,0.539258,0.000724775,0.000192998
38,0.637446,0.000918448,0.000203855
39,0.735538,0.00111232,0.000252682
40,0.833368,0.00131065,0.000405615
41,0.931259,0.00146863,0.000566348
42,1.02939,0.00145272,0.000759171
43,1.12751,0.00142904,0.000927774
44,1.22518,0.00124214,0.000934417
45,1.32314,0.00108385,0.000920661
46,1.42206,0.000656465,0.000573123
47,1.521,0.000231882,0.000224636
48,1.6205,-0.000251793,-0.000222915
49,1.72,-0.000735468,-0.000670465
50,1.81817,-0.000997549,-0.000827142
51,1.91612,-0.00128446,-0.000975098
52,2.01426,-0.00138834,-0.000875111
53,2.11231,-0.00150031,-0.000749041
54,2.21023,-0.00141426,-0.000569507
55,2.30812,-0.00129674,-0.000379684
56,2.40615,-0.00110988,-0.000285729
57,2.50422,-0.000901245,-0.000220785
58,2.60229,-0.000745757,-0.00019104
59,2.70037,-0.000612335,-0.000176305
60,2.79842,-0.000480242,-0.000145025
61,2.89646,-0.000349003,-0.000104209
62,2.99451,-0.000212025,-6.27981e-05
63,3.09257,-7.06749e-05,-2.09327e-05
