j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.141556,-0.140885,1.02705e-15
1,-2.93891,-0.135096,-0.137977,-0.0280363
2,-2.73623,-0.166962,-0.12952,-0.0586474
3,-2.53354,-0.115173,-0.114204,-0.0872394
4,-2.33086,-0.0762156,-0.0941559,-0.106635
5,-2.12818,-0.0605781,-0.0709772,-0.120498
6,-1.92549,-0.0372106,-0.04531,-0.130408
7,-1.72281,-0.0117751,-0.0181142,-0.135372
8,-1.52013,0.0137917,0.00956544,-0.135168
9,-1.31744,0.0392792,0.0366785,-0.12979
10,-1.11476,0.0633097,0.0621779,-0.119393
11,-0.912075,0.0845125,0.0850765,-0.104413
12,-0.709392,0.102172,0.104503,-0.0854937
13,-0.506708,0.115819,0.119733,-0.0634021
14,-0.304025,0.125104,0.130204,-0.0389866
15,-0.101342,0.1298,0.135537,-0.0131542
16,0.101342,0.1298,0.135537,0.0131542
17,0.304025,0.125104,0.130204,0.0389866
18,0.506708,0.115819,0.119733,0.0634021
19,0.709392,0.102172,0.104503,0.0854937
20,0.912075,0.0845125,0.0850765,0.104413
21,1.11476,0.0633097,0.0621779,0.119393
22,1.31744,0.0392792,0.0366785,0.12979
23,1.52013,0.0137917,0.00956544,0.135168
24,1.72281,-0.0117751,-0.0181142,0.135372
25,1.92549,-0.0372106,-0.04531,0.130408
26,2.12818,-0.0605781,-0.0709772,0.120498
27,2.33086,-0.0762156,-0.0941559,0.106635
28,2.53354,-0.115173,-0.114204,0.0872394
29,2.73623,-0.166962,-0.12952,0.0586474
30,2.93891,-0.135096,-0.137977,0.0280363
31,3.14159,-0.141556,-0.140885,1.02705e-15
